id,source,text,label
b3b98cdf0,newsplus,"「天皇が最高統帥権者だった以上、訴訟対象になりうる」と主張
かつ
「天皇を相手に戦争の賠償責任を問う訴訟は今回が初めてで、
米国裁判所で日本王室の戦争責任を判断できる機会になるかもしれない」",0
74254ba1e,newsplus,"なんかここ１～２日で山梨さんが立てたスレが思いのほか重要で
狙われ始めたのかと思ったよ
気のまわし過ぎかな
ねえ、ID:NdB×さんｗ",0
282b23d35,news4vip,昨日街中歩いてたら明らかに禿てる人が結構かわいい女連れてるの見たぜ,0
bba91419f,news4vip,んで結局どこの領土,0
c785fd3ea,livejupiter,"あんま聞いたこと無いなあ
大工(だいこう)、大農(だいのう)、大曲(おおまがり)やったわ",0
479845005,newsplus,てか、ドイツに亡命を拒否られてイギリスに向けて飛んでいるってほんまかいな。,0
f95bed042,livejupiter,100人ちゃんと魔物出てきた？,0
a5bc07ca7,news4vip,"知ってる
だけど料理もそこそこ、優しくもない、顔はブス、性欲しか返せるものがない

ってわかってたからビッチになった",0
1f9e7dad0,news4vip,"薬剤師とか制約とかじゃない普通の企業だと新卒で３００台は普通だよ
その先昇給と昇任で給料が上がるから
あと休みやすい会社は休みやすいよ",0
03890e46b,news4vip,残念ながら男なんだよなー,0
e88094fb1,newsplus,"プラチナバンド騒動思いだそう
回線能力何てCMに騙されるアホは気にしてない、",0
942e43822,news4vip,"最近張られるようになって池沼スレに行ったらこのありさまだよ
趣味悪いわ全く",0
14c00cdfa,news4vip,"知り合いが「男は自由で羨ましい」って言ってたわ
抽象的すぎて自由の本意がわからんけど、やっぱ女は女で大変なんでしょうよ",0
1ad8dcab7,livejupiter,"返信で
晒されてますよ～でええか
サンガツ",0
8c09d8d5f,newsplus,メディアによる自主報道統制により、現役自衛隊員に有名な人物はおらず、実際に有事にならないと日本で英雄は現れないだろうな,0
ff1d7c0ba,livejupiter,"これはガイジ
コーカソイドが肌白いのは日射時間の短い寒冷地でビタミンDを作るために効率良く日光を吸収するための進化なんやがその後地中海や中東に移ったコーカソイドは再び紫外線を遮断する必要が出てきて褐色になっただけなんやが
黒人は関係ないヨ(^^)ﾆﾔﾆﾔ",0
cdbf70d00,news4vip,"ちなみに家族間のやり取りは横行しているけど、最高裁判決で家族が使っても
詐欺罪になることは確定しているから注意な",0
4fd699bd4,news4vip,"１パチはスロがアカンかったら暇つぶしで打ってるのに
貯玉が増えてってる",0
8fa87e10a,livejupiter,"日本語って相当難しいらしいンゴねぇ
そもそも文字3つ使う時点でおかしい、トルコの友達が漢字は頭おかしいって言ってた

まぁワイらでも日本語使いこなせてないしそんなもんか",0
17949d488,newsplus,"自分もそう思うんだけど、５ちゃんねる見てきたらパヨクだかあちらの人だかが
大喜びでアベガー
安倍を貶められて、日本が困ればいいんだろうね。",0
581e6ed9d,news4vip,また自分の立てたスレに書き込んでこっちには来ないつもりだわありゃ,0
2e7fa5178,livejupiter,"それ適用されたことないで
言い方変えるわ。在日〇〇人とか日本に害をもたらす奴ら相手の犯行をするんや",0
f206bb006,livejupiter,おちんちんはどうなんや？え？,0
87b75110e,livejupiter,"なら、維持費で考えるなら4ナンバーのプロボックスみたいな貨物にするとええ
車税くっそ安いで",0
4a081afd8,newsplus,"二輪車が危ないってのは見ていれば理解できる。
オレが子供の頃はミニサーキットでポケバイを乗り回すのが憧れだったがな。
中学生からバイクに乗ると、免許取得の時には運転に慣れているから割と安全だった。
アウディみたいにサーキット講習があればいいと思う。",0
148df6af8,news4vip,"設定1でフル攻略102.8%
因みに次の北斗は設定3で101.4%",0
d76165416,newsplus,旧ちゃんを削除するとか聞いたが、5ちゃんって名前変えるだけなのか？,0
627a93684,newsplus,"と言いつつ不倫の有罪化には賛同できないお前らであったなｗ
心の中では一人の人を愛し続けるのは無理ってわかってるから。",0
c553d896c,newsplus,でもこいつは大統領候補だぞ。「平均的なアメリカ人」じゃないだろ。,0
20a136f42,livejupiter,"マジで補導くらうと厄介やねん

大抵通報するのって女の客らしい
男は欲求を満たすというか商売として接待すれば満足するんだが女は母性が働くのか未成年だと知られると「あなた子供やのにこんなところで働いたらダメでしょ」ってなり通報する奴がいるらしい",0
426cdeee1,news4vip,その後も諦めきれなかったけど2回目の告白は出来ずに先輩は進学でバイトを辞めた,0
45fcfef4f,livejupiter,"自分がニート扱いされる→難関大は文章力無くても受かる
つまり何が言いたいんか分からん
ニート扱いが不満なのか難関大をディスってんのか",0
324914e1d,news4vip,"シメのラーメンを楽しめないうらない京は社会不適合者だよね
普通の人ならシメのラーメンにピークを持ってくるんだよ、何故ならそれが最適解だと理解してるから
その理屈も理解出来ない社会不適合者のうらない京は己の行動が社会に適応しきれていないと自覚するべき",0
f12856135,news4vip,これで面倒なのが韓国人と日本人を使い分ける在日,0
f1aaa28ae,news4vip,"オレは断罪するのが土人だと思ってるんだよ
人の分際でよ",0
c7875d0eb,livejupiter,"動画とか見てるとオイゲン開けたってのは結構見たかも
ワイはとりあえず、第二旗艦は絶対轟沈しないか？ってに確信持てないで
一番旗艦やりそうな阿武隈だけあけたわ",0
f290bf452,news4vip,変な奴はきた,0
710ffa127,livejupiter,ビッグタイトルというとナルトぐらいやな,0
51829a03f,newsplus,"憲法を改正せずに自衛隊を海外へ送ることができるのが安保関連法。
ハードルを上げるのは感心しない。できることからやるのがいい。",0
ce0f0f8e5,newsplus,"まぁ、米民主党の跳梁跋扈さえ防いでくれればそれで良いんだけどね
折角弱らせたのに枷を嵌め損ないました、じゃ元の木阿弥だからね",0
38bfac7bc,newsplus,"トラネコさんは、基本的にスレ立てるのはリアルで嫌な事があったとき。
要は憂さ晴らし、って前言ってた。",0
7c6543980,newsplus,"とりあえず海外メディアの誤った記事や放送に対して
訂正記事、訂正放送、日本国民に冤罪を着せようとしたことについて謝罪させるとか
政府はできないの？",0
7a629c42e,news4vip,"地球に酸素が多いのは海が二酸化炭素を溶け込ませて
相対的に増えたのと
何十億年も光合成をしてきたおかげ",0
52366aaa7,news4vip,"わいはロシアのバーでナンパしようとしてたらガンタンクとドムに囲まれたで。
しかもワキガで泣きながら何もせず帰ったで。",0
9255dfdc5,newsplus,"急に右に舵を切るのではなく、少しづつ右に進んでいくことを選択した。
でおｋ？",0
f0a44b9fb,livejupiter,ぼっちって割と陽でもなく陰でもなくどっちのポジションにも属さないわ,0
bbd5b3a96,news4vip,銀魂は漫画には無いアニメスタッフの悪ノリ感があるからいいのかもね,0
2d75ccf02,livejupiter,"榎下が誰かわからんが
当時のｽﾚやと一番評価が高い ｲｲ!(・∀・)+3-0(・Ａ・)ｲｸﾅｲ!",0
78cf60a2a,newsplus,"それでも、それを通せるだけの何かが中国にあったわけだ。
国際社会は、正論で動いているわけではないってことに、いい加減日本も気づかなければならない。",0
58f63b7d5,newsplus,まあ、その際財界と官僚、パヨ政治家の「中国を助けろキャンペーン」にどこまで抗えるかってのもある,0
b7b73430d,newsplus,"率直に言って別人だと思ってる
他の人がどう考えるかは知らないけどさ
scの丑は良くも悪くも古き良き2chの記者だよ
ヨホ牛とは違いますｗ",0
5d795c6a1,news4vip,アスノヨゾラ哨戒班知名度高いんだな,0
c00289a2f,livejupiter,"せやで

初手ライコウ眠らされたからすかさずガモスに引いたらそのタイミングで相手身代わり
猫の手胞子をラムで受けてさざめき打って倒したら切断",0
ca387cdcc,livejupiter,"山口関係なくなって草


ワイが言いたいのは巨人山口俊と横浜どすこいは別人と言う事",0
2920ce185,livejupiter,"お隣が急激な賃上げはアカンでって教えてくれてるのになぜ公約に打ち出してしまうのか
賃上げ成功しとる国もなくはないけど上げ幅緩やかだったり都会限定だったりちゃんと条件絞ってやってんのに",0
63971d43b,news4vip,"ワイが東方知ったのは6年前くらい
友人がプレイしてるの見たときはファッ！？
ってなったわ",0
e342217c1,livejupiter,EXデッキが動きづらくなっただけやからメインに核あれば行けると思うで,0
c9e838cb8,livejupiter,かっこいいことはかっこいいけど、なんかあんまり好きじゃない,0
daf9b37af,livejupiter,"男女平等で日本は衰退すると言っても良い

男女層貧困で格差を生む必要が出るジレンマ",0
a26bb0a20,news4vip,でも可愛い子はクズでもモテるからずるいよね,0
c734f1566,newsplus,"記念公園でボール遊びだとか、かけっこしてる子供いるじゃん
原爆資料館前の公園は広いから休日はみんな楽しく過ごしてる
なぜポケモンだけ差別する？",0
e906860f6,livejupiter,ギルド招待したんやが…入ってないやんけ！,0
7ec66fc6f,newsplus,宮古に陸自を送るのは、隣接する下地島に空自基地をつくる前段階かもね。,0
d5f374299,newsplus,"植物だって命だぞ
差別主義者だな",0
b5637abd3,newsplus,"「IT大国」韓国のインターネットは、日本から海底ケーブル引っ張ってるんだよな
社会経済のIT依存度が高いだけに、日本がその気になれば一瞬で終わる",0
54d9514cb,newsplus,"ぜんぜん楽じゃない
消費税増税やめてくれってちゃんと投書したりしてるしｗ
掲示板でアベガーしてる人はアベガー連呼で楽ちんですねｗ",0
ea2a2f8ae,newsplus,レイシストのヘイトマンＴだ～！,0
44c2d0d42,newsplus,"違うでしょｗ
いつまでも昔の私怨で億円を攻撃してるのはゴミクズ二匹だけだよねｗ

あれらが記者として普通に活動してれば何も問題は起きていないことｗ",0
bbd9318df,livejupiter,"ワーホリのつもりでいるのがよろしい。
もう一度田舎に帰れって言われたら絶望しかねーわ。",0
0be5b44f1,news4vip,ゴキブリ大坂人は全員福岡に一歩でも踏み入れるなよ^^,1
576df81c0,news4vip,"私の友達は男兄弟いるせいか、先輩や同級生に日頃から抱きついたりしてたから
女の子こわい",0
b428c63e7,news4vip,(^q^)やる仕事がないれす,0
dcc0d06e6,newsplus,"彼らが敵視しているのは「偶像」つまり人の形をしたもの。
イスラム教も抽象的な象徴はある。モスクのデザインもそう。",0
c18a517e6,newsplus,ホントもうちょっとなんとかなったろうにと思ってしまうので余計切ない,0
de29c3a6b,news4vip,"違う・・・民族性だ

黒人は関係ないだろアホ",0
07c553f06,newsplus,"愛くるしい姿してて気性は凶暴ってのが一番ヤバいじゃないの
「可愛い～」とか言って近寄ると水に沈められるんだよ？",0
65f4bfaf0,news4vip,めっちゃ細かく見ててワロタ,0
4332b51d1,news4vip,"素直に読んだら離婚も手段じゃない？って感じだけどLINEなりすましのせんはないのかな
普段からこんな感じ？",0
9908b5e02,news4vip,"童貞必死の攻撃悲しいなあ
彼女と普通にＳＥＸする喜びを知らない人生かわいそう",0
e25cef4f3,livejupiter,エンジンのかからない芝刈り機に存在意義はないんやぞ腐った沼の底で障害を閉じろだんだら半魚人,0
5ee77012e,news4vip,"外人部隊で数年すれば永住権もらえるらしいし
そっから米軍関係の大学で士官候補生として推薦してもらい
また実績積んで将校か？",0
02916d902,news4vip,"朝カレーか
ええな",0
316706002,news4vip,"捏造だと単に否定するのは良いけど
謝らせようとまで言うならそれなりに捏造だという事を示さんと
ソースを出すのが嫌なら俺は非童貞だと宣言したらいい
それすらなしに要求するのは流石に無理だろう",0
7c1cdf4d3,news4vip,"・悪口、不平不満を言わない
・聞かれてもいないのに自分からベラベラ喋らない",0
537cd6339,news4vip,嫌ぁ～わたしのラーメンがぁぁっ,0
40fa0af58,news4vip,"いや、単に試行回数が多いからだと思ってる

全身使うスポーツだとどうしても体力の限界がでてくるやろ",0
46c4b167f,news4vip,"女は気持ちが離れたら戻らない
男と違うからムリ
マジ歯食いしばって次行け、それしかない",0
5517a32c7,livejupiter,"これでまた最下位争いじゃん
全力で引き留めるべきだったよハメちゃんは
巨人の何倍もひどいローテなのに",0
34ffa7fd3,livejupiter,"女って総じて自己中で自己愛の塊やからアカンで
風俗行ったほうがマシやわ",1
a44cfd9cd,newsplus,"そんなんで岩盤破壊できんの？
それ以前に真の国政はないって言ってるようなもんだね",0
873906406,news4vip,"このスレ立てたの誰だっけ？
ていうか、IDの横にしっかり(主)って出てますよ？
とぼけても無駄",0
9a0bba73a,newsplus,"どうなんでしょう。
確かに八重山日報ならまともなメディアとして
役に立ちますが。",0
f58080f72,livejupiter,"ま～たアホの井の中の蛙ゲコゲコか
日本人は万一嫉妬される事はあっても好かれとる
シナチョンは世界中から嫌われとる",1
ee74c4dd6,news4vip,"ちょっと反対されたぐらいでイライラしてて「草」とか最後に付け足して誤魔化してて情けない
４０過ぎのオヤジの癖に",0
4044740d2,news4vip,"おかえりー
うん、また書き込めなくなっちゃって電源切るハメになったのよ",0
e184b7209,newsplus,"ああ、ごめん。
確かに、坂上の話題を続けても問題解決には意味がないな。
以後慎みます。",0
4e5bfd83f,livejupiter,ミキサー回せるくらいSRあったらもうミキサーで欲しいのないくらい揃ってるんじゃないですかねぇ,0
aad933704,news4vip,"不正解
後押しだよ",0
a1715850e,news4vip,"無論だ幼女とセックスなど言語道断
触れることすらおこがましい
しかしかような幼女に孕ませ器官が備わっているというのはまた
理解を超えた不条理というか",0
d20b45199,livejupiter,"まあ農薬も使わないならできる作物は限られるけどな
特に夏場は",0
234db7699,newsplus,"小西さんにはしばらく休んでいて欲しい
と言うか永久に議員を辞めて欲しい",0
ebac4b663,newsplus,"だな、お前ら朝鮮人には関係ないことだよな。
俺は日本人だからすげー関係あるけどな。",0
9577fde19,news4vip,"おんjに帰れ糞ブス
生きてるだけで迷惑なんだよゴミ虫外出るな",0
ccc131287,newsplus,"おーぷんでは5チョンネルと比べて、どうしてもスレ立てが遅くなるのを知らない→5チョンネルからの荒らし。
知ってる→わざと煽ってる、5チョンネルからの荒らし。",0
3a7e0ec7d,newsplus,"前回延期した実績あるから、増税する二年後が「デフレのままなら」延期するんじゃないか？

民進党他野党や、自民党でも緊縮財政派はデフレ関係なく増税すると思うが",0
2ac25b1e3,newsplus,この条例でヘイトスピーチの定義の運用実績作ってそれやってくるだろう,0
acf93c2c4,newsplus,"まあ、実際俺はアンチアカなわけだけどさ
最初に共産党批判したら「アンチ共産党」って｢レッテル｣持ち出したのはこのちょっと変わった御仁ではあるな",0
0fc47f464,livejupiter,"ワイも来月で辞めるわ
次の仕事決まってないけどおおおおお",0
650f73a57,news4vip,高校からはちょっときつくないかな？,0
2646c79c8,news4vip,"気に入ったものを繰り返す人は
コンシューマーには向いていませんがクリエータに多い傾向です
その中で自分自身で発想を持てる媒体は何かありますか？",0
b3c4bd471,newsplus,"小学校の先生だった知人と会話している時に何気なく修学旅行の話題になった
自分が小学生の時は太宰府天満宮に行ったとか話していたら
「今は太宰府天満宮に行かないよ」と言われた
宗教上の理由で子供が神社に行くことを好まない親がいるらしい",0
7fd1305b7,livejupiter,"古代ギリシアではゲイはいたし日本も明治以前は衆道があった
つまりホモは普通にいた…？
なおレイパーホモは人間と認めない",0
401634e2f,news4vip,"ガバガバ過ぎよな
母体も分からんし人数も書いてないし",0
4409319ae,newsplus,"河野太郎がツイッターで突っ込んだくらいかな
マスコミはだんまりだろ？
河野太郎がまともにみえてくるから民進党は心底怖いわ",0
21372c9cb,newsplus,"日本の領土ではない&敵の一味が居座ってる
地政学を持ち出せるのはこれらをどうにかした後だけだ",0
d59891e9e,newsplus,これ企業名と役職を本人が出さずに活動してた場合でも企業として懲戒処分はあり得るのかね？,0
28faa01eb,livejupiter,"ニキ達に聞きたいんやが、今回の確定で久方引いたんやが手持ち投手マネの前イベが
木場ニキ、ぐっさん、鈴本、みずき、川上、クレバで
木場ニキとぐっさんはデッキに入る余地なしなんやが、久方デッキに入れるのきついかな？",0
23ee677a1,news4vip,"共学よりも表面上はみんな仲良しに見える
でも裏では悪口祭り
オタクとリア充ってより陰気キャラとリア充キャラで分かれてた",0
6e2418818,news4vip,"大丈夫やってみ(´･ε･｀)
(;//́Д/̀/)ﾊｧﾊｧ(;//́Д/̀/)ﾊｧﾊｧ(;//́Д/̀/)ﾊｧﾊｧ(;//́Д/̀/)ﾊｧﾊｧ",0
166cd040a,livejupiter,"それはなんやまとめアプリか？
それやったらワイはMarimbaや",0
8208d1ded,newsplus,"クラウドだってデータセンター攻撃されるかもしれんし
複製もっておくしかやりようはない。
考えてクラウド導入するような企業経営者は中小零細にはいない。
ドロップボックスとかタダなんでしょ、てなもんで。",0
55c64497d,newsplus,そう、ウルトラセブンに戻れなくなった。,0
3185ec562,news4vip,"老害「若者が子供を作らないから日本がおかしくなった！生物として子供をろくに作らないのは異常！」
若者「年寄りを若者が養う方が生物として異常だぞ」",0
d39b02e51,newsplus,"イスラム化を各国に持ち込むのを意図的にやってる？
目的は国家解体か、それとも欧米のイスラム化そのものなのか",0
614e4a53d,livejupiter,ζon'ヮ')ζパリーグの最速、だからセリーグではもっと早いのもあったのかもね,0
db3ec32a5,newsplus,"まあ、しょうがないっちゃしょうがない
そう思う反面、人が全滅するならそのまま放置でもいいんでないのかとも思うんだが",0
92f1770a8,news4vip,"たしかに、朝鮮人は嘘が上手い

人を騙すことに関してはおそらく世界一の民族といえよう",1
970b8707e,livejupiter,人は一生、暗やみと、悲しみと、多くの悩みと、病と、憤りの中にある,0
d577d5c22,newsplus,"NHKが起用したがる芸能人ってあっち系が多い気がする
伊勢谷俊介なんか完全に在日だし",0
877240356,news4vip,"俺だけレスバトル相手が名無しとかさあ
差別じゃない？俺もパーキング論破したいんだけど
DXだけヘルツ＆パーキングとレスバトルできるとか羨ましいんだけどガチで(っ＞ω＜c)",0
5c6c28621,news4vip,嫁が部落出身とかおいしすぎるやろ。,0
135d3b4dd,news4vip,"人間関係はどろどろじゃなくないか・・・？
田舎に住んで3年目になるがそうは感じない。",0
84c537376,newsplus,"そういえば、靖国とかでも見ないねえ。
一度は行きたい野は伏見のあの赤い鳥居がいっぱいあるとこ！",0
cf3270a4c,newsplus,北朝鮮はステルスの技術も秀逸だったもんな,0
af56d7dcd,news4vip,"まあ見下すってワードがなんともフィットしないかもしれんけどな
難しい",0
3451e4298,newsplus,"そうなんだ…それらは一切関知しない世界で生きているから
私だけか、取り残されとるのはｗ",0
8b4363c95,livejupiter,"ID変えるのはええけどもうちょっとバレないようにやれよ・・・
ほんまバカなんやなあ・・・",0
87f027fef,news4vip,東南アジアとかの黒いのより中韓の白い方がまだマシだわ,1
9cf60cddd,newsplus,困った事だな、いちご白書ままの世代は。,0
edc784ae6,news4vip,"それが楽しいヤツがいるんでしょ

俺は他人を叩くよりは自分の収入をあげるけどね",0
0b5e198e9,news4vip,"いや、一応注意してるところを
ボイスレコーダーで録音してある",0
f812cc2a8,newsplus,"今ふと思ったんだがねｗ
この発行されたトリ、既に別人の手に渡ってるかもなｗ
何しろトリ公開する奴が関係してるぐらいだからなｗ
その辺も運営に言っておいてほうがいいんじゃないか？ｗ",0
d7784d8be,news4vip,"寒くない？建物の中入っときなよ。
遅れる私が偉そうには言えないけど、風邪引かないようにね。都内は雨降ってんの？",0
d3c9825c6,livejupiter,"現役のおじさんのほうや
まあ現役でまだ無理しとるし休みやろうけど",0
fd0f87e10,livejupiter,"ストイックに衛生環境が悪い海域でも住む訓練をしています
ストレス耐性はバッチリです",0
87ffc879b,news4vip,"ヒマをしている時間、全力で田畑を耕し荒れ地を開拓するなら
それくらいやっても良いけど
どうせダラダラしているだけだしねぇ",0
801633e47,news4vip,"中学のときはまったなぁ
ちょうど其のときやってた天空戦記シュラトっていうのが仏教ヒンドゥー教モチーフだったし修学旅行の事前学習もあったし修学旅行のおみやげに独狐杵を買おうとしたら金額で諦めた思い出",0
2c37f3740,newsplus,"芸スポにも人来とくれよ
スポーツなのに人少ないんすよ",0
6cffed48f,newsplus,"いうほど人でなしか？
だが、このスカッとしたという自分の心に嘘はつけない
今日食べるお昼御飯はおいしいことだろう",0
0ba48ac90,newsplus,"今はニューファミコンで遊んでるから良いけど
コレが壊れたらそっちを買わなきゃいけなくなると思うと困るなあ",0
bcba60671,livejupiter,あとで黒レウスレベル7～10手伝ってくれるニキおらんかな？,0
7b7025f50,livejupiter,メビウスリンクやデュラララ掲示板みたいな所から人引っ張って来いよ,0
48bc6874e,news4vip,"働かざる物食うべからずは人類社会の永遠の真理
お前が霞でも食って生きてる仙人なら別に働かなくてもいいがね",0
bef845035,news4vip,"勝ったのはいいけど、釈然としてない人は少なからずいる？
そう思う自分がおかしい？",0
1c1ea2536,newsplus,"まじめな在日なんて存在しないでしょ
まじめなら祖国に帰国するか帰化のどちらかを選択していまだに被害者面して寄生虫なんてやっていない
単に寄生虫を静かに継続したいのに喚き散らす馬鹿のせいで自分たちの生活までヤバくなっていると感じているだけじゃね",1
f4e0ee8ca,livejupiter,イギリスの飯が不味いのは全部ゲルマン民族と産業革命が悪い,0
86be3617d,newsplus,その書き込めなくなるまでの書き込みを連中に管理されるぞ？,0
da288a373,news4vip,"しらんけど沖縄は左翼の巣窟

大阪は15%在日",0
1c61297d3,newsplus,なーるほど、これが難民による経済の活性化ってやつかｗ,0
147be022e,news4vip,"大好きな人と夫婦になりたかったんじゃね？
紙切れ1枚だけど、その紙切れ1枚がどれくらいの重さか…
ただ苗字が変わるだけじゃないからね。",0
131cb55a7,newsplus,"日本企業に実害がでたら〜だから
18日韓国が仲裁委員設置の返答しなくても
日本の外務省は対抗措置しないって事なの？
色々ありすぎて混乱してくる",0
776dc56ce,newsplus,"和田と生田が男系カルトだからな
足立みたいな穏健派がめちゃくちゃ遠慮しながらしゃべってるのは草生える",0
b45f3763b,news4vip,金魚は一体社員をなんだと思ってるんだ,0
e1644f0aa,newsplus,"R4よりは安倍なんだろうよ。
（他よりましだからという支持理由がトップ）

任期延長反対が優勢というのは、さっさと後任決めて安倍は来年やめろということ。",0
dca817290,news4vip,"結婚なんてする必要ないし、フリーsexレイプもコミコミで自由にしたらいいじゃん
それがダメなら、自然と浮気がダメな理由にもなるんじゃね",0
943a0e024,newsplus,"国連加盟は、両者の仲の良しあしというよりか、
冷戦構造の変化の結果だし。",0
fd18b0bb6,livejupiter,"もうアメリカの時代は終わりやで・・・
日本もようやくアメリカの占領政策から解放されるんや

大統領が（横田）米軍基地から入国するようなクズ国家を決して許すな",0
2f600c193,news4vip,"CAD使う職場にCADを勉強しないで入ろうとしてんじゃねぇよ
普通就職する前に覚えとくもんだぞ
お前が見下してる低学歴でさえも覚えて就職するのに",0
6e3985892,newsplus,"自分はBB2Cだと書けなかったから
ちんくる入れた
ちんくるは書けた
Androidだったらすまん",0
a60a71047,newsplus,ビザ無し渡航の中止、並びに入国審査の厳格化は必須だな。,0
6be0ab9f9,newsplus,"やっぱりニコ動のように、喋る時間を各党同じで、
１分３０秒ぐらいで話をパスしたほうが聞いてる人は解りやすい。
昨日ブザーが鳴っても延々と話を続けようとする○○党が妙にいやらしく写った。",0
9dc46a0ef,news4vip,普通に近所の店に飲みに行ってから、ゲームか映画かなんか口実つけて宅飲みに切り替えたらえんちゃうか,0
d698a712c,newsplus,"そういえば、この板で画像を見ることは少ないですね
わりと真面目な方が多いのでしょうか？",0
f21a5b6c0,news4vip,オカマ掘られてろ,0
efae9f001,livejupiter,"優秀な人材を日本から出さないことが必要な状況なのにアホが出ていけ出ていけと優秀な奴にいうもんな
アホってほんま害悪",0
0319a1c86,newsplus,"じゃあ、褒め殺し作戦ならよさそうかな。
祖国のために頑張っているんですねー、感心しますとかｗ",0
7cb507572,newsplus,"エルサレムには元々ユダヤ人の神殿が建設されていた。
ローマ帝国はユダ王国を滅ぼした後、キリスト教徒を巡礼させてキリスト教の聖地とした。
それからイスラム教がユダヤ人の神殿跡にモスクを建設し、エルサレムは三つの宗教の聖地となった。",0
22e68ad21,news4vip,"頭おかしくて結構
朝鮮人とakbは消えてくれ",1
ab81e21dd,news4vip,その万が一があってはならない仕事だからレガシーが生き続けるんだろ？,0
422d95955,news4vip,"野郎ラーメンは善良よ？
なにいってんだ",0
9d5f7af13,livejupiter,"あと17―1だけや
なんとしてもメモソとるやで
ほんとありがとやで",0
8fc67bcd6,newsplus,"国連難民討伐隊の結成が急務だと思う
このままでは国連加盟国全部が壊れる",0
e7abbdb3e,newsplus,"くだらんw
君は、結論が気に入らないのならきちんと反論したらどうだい？w

おっと、無理な注文をしてすまんすまんw",0
a7d689604,newsplus,民主党時代は辛かったが、日本はまだあちらに比べればという話か,0
66773af31,newsplus,マジで？コントロールとか無理だし、日本も渡航制限をいい加減にかけないとダメだろ…,0
1194a699d,newsplus,"じゃあ、なんで本当に万引きした子は、OKだったのかな？
まさか、万引きを認めて改心したからOKなのかな
冤罪着せられて、罪を認めなかったら改心したことにならないもんな",0
474de32d9,livejupiter,"野球は手加減が難しいわ
サッカーはパスの楽しさがあるからパスに徹したりできるけど
野球部が素人とやると野球部が楽しめん",0
01d7c8108,newsplus,"いや、日本民族は家族や共同体の命が掛かったら自分が死んでも相手を殺しに掛かるぞ。
少なくとも世界大戦ではそうだったし、俺個人にもその程度の覚悟はある。",0
1df9782e1,livejupiter,"まだ現役いけるのになぁ…
単純に代打の層が薄くなった",0
c2dff0914,newsplus,"こないだヨシフ、シバキ隊ご用達のラーメン屋の前通ったけど昼間なのに客全くいなかったけどなあ
ねえねえどうして？教えてリカちゃん先生！",0
68702b5c5,newsplus,"だから左翼連中は議論になること自体をタブーにしたいわけ(-_-;)
だから昨今の彼らにとって杉田さんあたりはよっぽど邪魔なんだろうねえ。",0
779a7d5ee,newsplus,"ほんとそれ
今回、アメリカの軍事介入見送りは実質的に北朝鮮の勝利
弾道ミサイルの技術も、核兵器の小型化技術も絶対次の危機の時の方が進んでいる",0
06198cc4e,news4vip,"俺なんて会社倒れそうで仕事失うとこだぞ。
女くらいでへこむな",0
96ff8483a,news4vip,"やっぱり白人ならいける感じかね
東南アジア系特にフィリピンとかだと「あっ…」ってなりそうw",0
083eab64c,newsplus,"というか、そう考えるとさ
はすみのイラストはまだ有情よねｗ
その遥か上の出来事が現実に起きた
シャベチュガーシャベチュガー言うてたモンスター図鑑の連中とか、偏差値28とかどうする気やねんｗ",0
258f4871e,newsplus,"ゴトウはあれ三島由紀夫よねｗ

そして核を日本に撃ってくるトールの化身トールマン",0
721b27fe4,news4vip,"岡山県人とかジャズの流れるラーメン屋とか行ったことないからな
TVの取材もくるかもしれん",0
9f0bdc753,newsplus,"ヘッドラインみるとトトさんの楽しいスレがたくさんあるのに
ID:3VZは板もみないで批判だね",0
e22d9fa8c,newsplus,"裕福な家庭のお坊ちゃまだったってのが面白かったわ
共産主義革命家は所詮金持ちの道楽ってことだな",0
2dcfd42d6,news4vip,ブランデーは買うよりどこかの店で飲み放題で少し飲んでみてからがいいかもしれんな,0
22300979d,livejupiter,フェミニスト「なんでエロコメなんか描くんですか(憤怒)」,0
8e5ac42a5,livejupiter,"特殊な状態がYouTubeとの住み分けになってたから人気だったんやろ
そこに変なのが乗り込んできてYouTubeと変わらんようになってきたやん
一応言っとくが例のアレも会議でネタにして金にされてるからな",0
bc6e62885,news4vip,"いや、マジで腹痛
ヤバイ
これなんか産まれそう",0
034b6d001,news4vip,俺はこれをちんこ完萎え状態と気づいたときにやってたら2ヶ月で2センチ伸びた。,0
aebde01cd,newsplus,"キリスト教は甲殻類の飲食を神より禁じられている。
宗教的云々と主張するなら、戒律を厳守してみせろよ。
現在のカーシェルはガバガバじゃねーかwww",0
f12e09d9b,news4vip,"悩まずやりたいようにやれって事だよ
他人の目気にしすぎなんじゃね？",0
49296040a,livejupiter,"ロッテさんの外野応援ってユニと同じ色やないとあかんのか？
にわかで私服で行くとどうなるの？",0
86ae37319,newsplus,"裁判官に権限があるのは三権分立の上で必要なんだけど、この権限を変に使うと社会が回らなくなっちまう
規制委や科学者がどんなに証拠出したところで「証拠が不十分だと思う」って言おうと思えば言えるわけで",0
df404c468,newsplus,"少し調べたけどドビ氏側の弁護士最強すぎるだろw
ベルギー王室を担当する凄腕で著作権と知的財産権のプロフェッショナル、ヨーロッパでは超高名な弁護士。
そもそもIOCはヨーロッパの王族連中が牛耳っててIOCの現名誉会長がベルギー貴族のジャック・ロゲwwww",0
5f268bd8c,newsplus,"ウヨウヨ言っていたのがどういう組織の奴らか
ホント組織的に動いていてキモイ",0
